"378","吉川八幡宮本殿","神社建築","重要文化財","岡山県","中国","34.819786","133.751745","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3090","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-378"
"379","円満寺観音堂","寺院建築","重要文化財","福島県","東北","37.544464","139.667702","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-214","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-379"
"380","白山神社拝殿","神社建築","重要文化財","岐阜県","北陸甲信","35.458946","136.830757","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1092","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-380"
"381","富貴寺本堂","寺院建築","重要文化財","奈良県","近畿","34.582326","135.751449","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2748","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-381"
"382","美保神社本殿","神社建築","重要文化財","島根県","中国","35.562347","133.306081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2968","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-382"
"383","光明寺本堂","寺院建築","重要文化財","神奈川県","関東","35.303278","139.554726","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2079","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-383"
"384","南部利康霊屋","神社建築","重要文化財","青森県","東北","40.414319","141.265613","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-88","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-384"
"385","最恩寺仏殿","寺院建築","重要文化財","山梨県","北陸甲信","35.234241","138.471849","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-890","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-385"
"386","地主神社幣殿","神社建築","重要文化財","滋賀県","近畿","35.246921","135.869137","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1372","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-386"
"387","猪田神社本殿","神社建築","重要文化財","三重県","東海","34.712038","136.145665","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1302","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-387"
"388","西蓮寺仁王門","寺院建築","重要文化財","茨城県","関東","36.071310","140.437611","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-261","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-388"
"389","天徳寺","寺院建築","重要文化財","秋田県","東北","39.738284","140.119525","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-153","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-389"
"390","出雲大社本殿","神社建築","国宝","島根県","中国","35.402039","132.685469","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2971","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-390"
"391","浄興寺本堂","寺院建築","重要文化財","新潟県","北陸甲信","37.112340","138.237323","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-643","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-391"
"392","大山祗神社本殿","神社建築","重要文化財","京都府","近畿","35.054646","135.406400","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2056","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-392"
"393","金剛寺不動堂","寺院建築","重要文化財","東京都","関東","35.662070","139.410645","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-570","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-393"
"394","三嶋大社本殿、幣殿及び拝殿","神社建築","重要文化財","静岡県","東海","35.122401","138.918808","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3678","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-394"
"395","瑞巖寺庫裏及び廊下","寺院建築","国宝","宮城県","東北","38.372233","141.060184","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-136","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-395"
"396","日御碕神社","神社建築","重要文化財","島根県","中国","35.429680","132.629719","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2981","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-396"
"397","小菅神社奥社本殿","寺院建築","重要文化財","長野県","北陸甲信","36.897237","138.434457","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-962","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-397"
"398","住吉神社本殿","神社建築","重要文化財","兵庫県","近畿","34.940510","135.116657","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2387","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-398"
"399","宝珠院観音堂","寺院建築","重要文化財","千葉県","関東","35.815731","140.115162","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-486","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-399"
"400","富部神社本殿","神社建築","重要文化財","愛知県","東海","35.105277","136.931528","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1192","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-400"
"401","毘沙門堂","寺院建築","重要文化財","岩手県","東北","39.366055","141.198182","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-108","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-401"
"402","桂濱神社本殿","神社建築","重要文化財","広島県","中国","34.101486","132.513247","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3163","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-402"
"403","清白寺庫裏","寺院建築","重要文化財","山梨県","北陸甲信","35.693968","138.708361","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00003915","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-403"
"404","観心寺訶梨帝母天堂","神社建築","重要文化財","大阪府","近畿","34.436963","135.598582","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2186","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-404"
"405","観音寺多宝塔","寺院建築","重要文化財","愛知県","東海","35.136436","136.858407","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1191","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-405"
"406","熊野奥照神社本殿","神社建築","重要文化財","青森県","東北","40.612624","140.479971","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-66","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-406"
"407","法華経寺祖師堂","寺院建築","重要文化財","千葉県","関東","35.720312","139.948201","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-467","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-407"
"408","中山神社本殿","神社建築","重要文化財","岡山県","中国","35.100289","133.994461","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3024","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-408"
"409","羽賀寺本堂","寺院建築","重要文化財","福井県","北陸甲信","35.518879","135.764442","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-825","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-409"
"410","神田神社本殿","神社建築","重要文化財","滋賀県","近畿","35.136341","135.906557","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1374","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-410"
"411","陸奥国分寺薬師堂","寺院建築","重要文化財","宮城県","東北","38.251300","140.902784","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-123","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-411"
"412","八劔社本殿","神社建築","重要文化財","愛知県","東海","35.147635","136.787374","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1273","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-412"
"413","明王院本堂","寺院建築","国宝","広島県","中国","34.478481","133.345909","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3142","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-413"
"414","玉村八幡宮本殿","神社建築","重要文化財","群馬県","関東","36.305123","139.108883","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-425","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-414"
"415","光照寺薬師堂","寺院建築","重要文化財","山梨県","北陸甲信","35.690078","138.485890","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-897","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-415"
"416","天満宮本殿","神社建築","重要文化財","京都府","近畿","34.806238","135.913059","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2046","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-416"
"417","中尊寺金色堂","寺院建築","国宝","岩手県","東北","39.001277","141.099853","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-109","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-417"
"418","富士山本宮浅間神社本殿","神社建築","重要文化財","静岡県","東海","35.227561","138.610016","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1150","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-418"
"419","大聖寺不動堂","寺院建築","重要文化財","千葉県","関東","35.248416","140.400254","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-494","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-419"
"420","本荘八幡宮鳥居","神社建築","重要文化財","岡山県","中国","34.463504","133.770626","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3008","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-420"
"421","須波阿須疑神社本殿","神社建築","重要文化財","福井県","北陸甲信","35.885602","136.347850","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-834","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-421"
"422","不動院本堂","寺院建築","重要文化財","奈良県","近畿","34.514446","135.744384","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2574","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-422"
"423","霧島神宮","神社建築","重要文化財","鹿児島県","九州","31.858726","130.871415","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3636","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-423"
"424","専修寺御影堂","寺院建築","国宝","三重県","東海","34.762212","136.503554","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1292","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-424"
"425","恵隆寺観音堂","寺院建築","重要文化財","福島県","東北","37.574815","139.799362","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-219","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-425"
"426","村檜神社本殿","神社建築","重要文化財","栃木県","関東","36.369693","139.624462","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-400","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-426"
"427","長福寺三重塔","寺院建築","重要文化財","岡山県","中国","34.925939","134.150086","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3098","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-427"
"428","天神社本殿","神社建築","重要文化財","山梨県","北陸甲信","35.713642","138.663487","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-875","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-428"
"429","西徳寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.487383","136.201770","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1525","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-429"
"430","鹿児島神宮","神社建築","重要文化財","鹿児島県","九州","31.753744","130.738089","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00005393","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-430"
"431","本興寺本堂","寺院建築","重要文化財","静岡県","東海","34.717159","137.538194","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1160","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-431"
"432","飯野八幡宮","神社建築","重要文化財","福島県","東北","37.060269","140.882320","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3779","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-432"
"433","小山寺三重塔","寺院建築","重要文化財","茨城県","関東","36.383379","140.099771","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-259","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-433"
"434","石城神社本殿","神社建築","重要文化財","山口県","中国","33.987437","132.035672","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3238","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-434"
"435","白髯神社本殿","神社建築","重要文化財","長野県","北陸甲信","36.672319","137.991230","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1028","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-435"
"436","神童寺本堂","寺院建築","重要文化財","京都府","近畿","34.765796","135.832230","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2025","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-436"
"437","金刀比羅宮旭社","寺院建築","重要文化財","香川県","四国","34.183097","133.810250","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3302","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-437"
"438","山田大王神社","神社建築","重要文化財","熊本県","九州","32.248727","130.765360","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3589","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-438"
"439","専称寺","寺院建築","重要文化財","福島県","東北","37.057706","140.927935","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00003848","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-439"
"440","高倉神社","神社建築","重要文化財","三重県","東海","34.796352","136.090474","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1301","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-440"
"441","泉福寺薬師堂","寺院建築","重要文化財","千葉県","関東","35.765464","140.170460","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-487","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-441"
"442","松苧神社本殿","神社建築","重要文化財","新潟県","北陸甲信","37.147680","138.646386","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-681","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-442"
"443","遍照院三重塔","寺院建築","重要文化財","岡山県","中国","34.592166","133.735371","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3006","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-443"
"444","吉御子神社本殿","神社建築","重要文化財","滋賀県","近畿","35.010082","136.050786","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1459","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-444"
"445","観音寺金堂","寺院建築","重要文化財","香川県","四国","34.134494","133.647573","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3290","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-445"
"446","阿蘇神社","神社建築","重要文化財","熊本県","九州","32.947705","131.116461","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004213","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-446"
"447","観音寺仁王門","寺院建築","重要文化財","東京都","関東","35.803259","139.282044","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-567","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-447"
"448","八幡神社","神社建築","重要文化財","福島県","東北","37.776459","140.909705","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004572","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-448"
"449","功山寺仏殿","寺院建築","国宝","山口県","中国","33.995612","130.981908","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3198","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-449"
"450","滝山東照宮","神社建築","重要文化財","愛知県","東海","34.988318","137.205948","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1213","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-450"
"451","西福寺","寺院建築","重要文化財","福井県","北陸甲信","35.656764","136.031832","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00004273","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-451"
"452","御形神社本殿","神社建築","重要文化財","兵庫県","近畿","35.189479","134.630081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2424","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-452"
"453","豊楽寺薬師堂","寺院建築","国宝","高知県","四国","33.792117","133.727116","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3448","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-453"
"454","十島菅原神社","神社建築","重要文化財","熊本県","九州","32.210370","130.784924","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3587","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-454"
"455","光明寺本堂内厨子","寺院建築","重要文化財","神奈川県","関東","35.358768","139.288774","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-602","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-455"
"456","高照神社","神社建築","重要文化財","青森県","東北","40.623211","140.355173","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00003995","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-456"
